-0.97,0.07,-0.28
-0.97,0.07,-0.28
-0.97,0.07,-0.28
-0.97,0.07,-0.28
-0.97,0.06,-0.29
-0.97,0.06,-0.29
-0.97,0.07,-0.29
-0.97,0.08,-0.30
-0.96,0.09,-0.31
-0.96,0.09,-0.31
-0.97,0.09,-0.31
-0.97,0.09,-0.31
-0.98,0.09,-0.30
-0.98,0.08,-0.29
-0.97,0.07,-0.28
-0.97,0.06,-0.28
-0.98,0.07,-0.28
-0.97,0.07,-0.28
-0.97,0.08,-0.29
-0.97,0.08,-0.29
-0.97,0.08,-0.30
-0.97,0.07,-0.31
-0.97,0.08,-0.31
-0.97,0.08,-0.31
-0.97,0.07,-0.31
-0.97,0.07,-0.30
-0.97,0.06,-0.30
-0.97,0.06,-0.30
-0.97,0.06,-0.29
-0.97,0.07,-0.30
-0.97,0.08,-0.29
-0.96,0.08,-0.30
-0.96,0.08,-0.30
-0.96,0.08,-0.31
-0.97,0.09,-0.31
-0.97,0.10,-0.31
-0.97,0.10,-0.31
-0.96,0.10,-0.31
-0.96,0.11,-0.31
-0.96,0.12,-0.32
-0.96,0.12,-0.32
-0.96,0.13,-0.31
-0.96,0.14,-0.30
-0.96,0.14,-0.30
-0.95,0.13,-0.31
-0.96,0.14,-0.31
-0.96,0.14,-0.32
-0.95,0.14,-0.32
-0.96,0.14,-0.32
-0.96,0.13,-0.32
-0.96,0.12,-0.31
-0.97,0.11,-0.31
-0.97,0.11,-0.29
-0.97,0.11,-0.30
-0.96,0.10,-0.30
-0.96,0.11,-0.30
-0.96,0.11,-0.31
-0.96,0.12,-0.32
-0.95,0.12,-0.33
-0.95,0.12,-0.33
-0.95,0.12,-0.33
-0.95,0.12,-0.33
-0.96,0.12,-0.34
-0.96,0.12,-0.31
-0.97,0.12,-0.31
-0.96,0.12,-0.31
-0.96,0.12,-0.31
-0.96,0.13,-0.31
-0.95,0.12,-0.32
-0.95,0.14,-0.33
-0.96,0.15,-0.33
-0.95,0.16,-0.33
-0.95,0.15,-0.33
-0.95,0.15,-0.33
-0.95,0.14,-0.32
-0.96,0.12,-0.32
-0.96,0.12,-0.32
-0.96,0.11,-0.32
-0.96,0.11,-0.32
-0.96,0.12,-0.33
-0.95,0.13,-0.33
-0.95,0.13,-0.34
-0.94,0.13,-0.34
-0.94,0.14,-0.34
-0.96,0.15,-0.34
-0.96,0.15,-0.35
-0.97,0.13,-0.34
-0.96,0.11,-0.33
-0.95,0.10,-0.33
-0.95,0.10,-0.33
-0.96,0.10,-0.34
-0.96,0.11,-0.34
-0.95,0.13,-0.32
-0.95,0.14,-0.33
-0.95,0.16,-0.33
-0.95,0.16,-0.32
-0.96,0.15,-0.32
-0.96,0.15,-0.35
-0.96,0.17,-0.36
-0.96,0.20,-0.35
-0.96,0.21,-0.35
-0.97,0.21,-0.32
-0.95,0.22,-0.34
-0.94,0.23,-0.33
-0.93,0.23,-0.31
-0.92,0.23,-0.31
-0.92,0.23,-0.31
-0.92,0.23,-0.30
-0.92,0.24,-0.30
-0.93,0.24,-0.29
-0.94,0.23,-0.29
-0.94,0.22,-0.31
-0.94,0.22,-0.31
-0.94,0.22,-0.33
-0.95,0.21,-0.34
-0.95,0.23,-0.34
-0.94,0.22,-0.34
-0.94,0.21,-0.34
-0.94,0.19,-0.32
-0.94,0.18,-0.32
-0.94,0.19,-0.31
-0.94,0.18,-0.31
-0.94,0.18,-0.32
-0.94,0.19,-0.32
-0.94,0.19,-0.32
-0.95,0.18,-0.33
-0.94,0.19,-0.32
-0.93,0.18,-0.34
-0.94,0.17,-0.34
-0.93,0.16,-0.34
-0.93,0.16,-0.34
-0.93,0.17,-0.34
-0.95,0.16,-0.33
-0.95,0.16,-0.33
-0.95,0.16,-0.33
-0.95,0.16,-0.33
-0.94,0.16,-0.33
-0.94,0.17,-0.34
-0.93,0.17,-0.34
-0.92,0.18,-0.34
-0.91,0.18,-0.34
-0.92,0.17,-0.34
-0.93,0.16,-0.34
-0.94,0.16,-0.34
-0.95,0.15,-0.35
-0.95,0.14,-0.35
-0.95,0.14,-0.35
-0.95,0.13,-0.37
-0.96,0.11,-0.37
-0.96,0.09,-0.37
-0.96,0.06,-0.37
-0.96,0.02,-0.38
-0.96,-0.02,-0.38
-0.98,-0.06,-0.40
-1.00,-0.11,-0.42
-1.02,-0.15,-0.45
-1.02,-0.17,-0.48
-1.01,-0.15,-0.50
-0.99,-0.11,-0.52
-0.99,-0.05,-0.52
-0.99,0.01,-0.48
-1.00,0.10,-0.47
-1.01,0.15,-0.44
-1.00,0.10,-0.42
-0.98,0.04,-0.41
-1.00,0.13,-0.38
-1.09,0.15,-0.37
-1.15,0.15,-0.34
-1.11,0.16,-0.38
-1.03,0.22,-0.37
-0.92,0.32,-0.30
-0.76,0.44,-0.17
-0.54,0.58,-0.00
-0.46,0.69,0.12
-0.50,0.63,0.24
-0.43,0.40,0.22
-0.22,0.13,0.24
0.10,0.18,0.22
-0.03,0.42,0.36
-0.64,0.48,0.34
-1.21,0.31,0.23
-1.54,0.27,0.14
-1.80,0.38,-0.02
-1.83,0.59,-0.26
-1.27,0.97,-0.27
-0.73,1.19,-0.10
-0.47,1.15,0.01
-0.16,0.90,0.17
0.02,0.64,0.36
-0.20,0.42,0.50
-0.36,0.27,0.62
-0.49,0.29,0.63
-0.69,0.48,0.44
-1.02,0.83,0.20
-1.38,1.12,0.07
-1.53,1.13,-0.06
-1.40,1.03,-0.16
-1.12,1.02,-0.04
-0.80,0.84,0.19
-0.58,0.53,0.17
-0.67,0.73,0.27
-0.94,0.89,0.17
-1.17,1.26,0.14
-1.37,1.76,0.07
-1.31,1.68,0.01
-1.13,1.50,-0.15
-1.10,1.44,-0.20
-1.06,1.42,-0.19
-1.05,1.34,-0.06
-1.04,1.32,0.06
-1.01,1.43,0.24
-1.00,1.50,0.36
-1.01,1.54,0.41
-1.07,1.54,0.41
-1.24,1.33,0.32
-1.37,1.01,0.21
-1.41,0.60,0.05
-1.36,0.29,0.04
-1.72,0.37,-0.16
-1.87,0.20,-0.22
-2.65,-0.16,-0.29
-2.90,-0.18,0.26
-2.42,-0.75,-0.64
-1.54,-0.42,-1.47
-1.08,0.34,-1.50
-0.84,-0.66,-0.66
-0.64,-1.41,-0.03
-0.42,-1.12,0.14
-0.27,-0.32,-0.08
-0.08,0.26,-0.25
0.09,0.40,-0.32
0.24,0.11,-0.24
