-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.99,-0.06,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.99,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.99,-0.06,-0.26
-0.99,-0.06,-0.26
-0.99,-0.06,-0.26
-0.99,-0.06,-0.26
-0.99,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.97,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.27
-0.98,-0.06,-0.26
-0.98,-0.06,-0.27
-0.98,-0.06,-0.27
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.25
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.07,-0.26
-0.99,-0.06,-0.26
-0.99,-0.06,-0.26
-0.98,-0.06,-0.26
-0.98,-0.06,-0.26
-0.97,-0.07,-0.26
-0.97,-0.07,-0.26
-0.97,-0.07,-0.26
-0.97,-0.07,-0.25
-0.97,-0.07,-0.26
-0.97,-0.07,-0.26
-0.98,-0.08,-0.26
-0.98,-0.08,-0.27
-0.98,-0.07,-0.27
-0.99,-0.07,-0.27
-0.99,-0.07,-0.27
-0.99,-0.07,-0.27
-0.98,-0.07,-0.27
-0.98,-0.07,-0.27
-0.98,-0.07,-0.27
-0.99,-0.07,-0.27
-0.98,-0.07,-0.26
-0.98,-0.08,-0.26
-0.98,-0.08,-0.26
-0.98,-0.08,-0.26
-0.98,-0.08,-0.25
-0.98,-0.08,-0.25
-0.99,-0.08,-0.25
-0.99,-0.08,-0.25
-0.99,-0.07,-0.25
-0.99,-0.07,-0.25
-0.98,-0.06,-0.25
-0.98,-0.06,-0.25
-0.98,-0.06,-0.24
-0.98,-0.06,-0.25
-0.98,-0.06,-0.25
-0.98,-0.06,-0.25
-0.98,-0.06,-0.25
-0.98,-0.06,-0.25
-0.98,-0.06,-0.26
-0.98,-0.07,-0.26
-0.98,-0.07,-0.26
