-0.97,0.10,-0.27
-0.98,0.11,-0.27
-0.97,0.11,-0.27
-0.97,0.10,-0.27
-0.97,0.11,-0.26
-0.98,0.11,-0.26
-0.99,0.12,-0.26
-0.99,0.12,-0.27
-0.98,0.11,-0.27
-0.97,0.11,-0.26
-0.97,0.10,-0.25
-0.97,0.06,-0.25
-0.98,0.06,-0.27
-0.99,0.07,-0.27
-0.98,0.08,-0.28
-0.98,0.09,-0.29
-0.97,0.09,-0.28
-0.97,0.07,-0.27
-0.97,0.07,-0.27
-0.97,0.07,-0.26
-0.97,0.05,-0.26
-0.96,0.05,-0.26
-0.96,0.03,-0.26
-0.97,0.02,-0.25
-0.98,0.02,-0.26
-0.99,0.05,-0.28
-0.98,0.06,-0.29
-0.98,0.05,-0.28
-0.98,0.02,-0.27
-0.98,0.01,-0.26
-0.97,-0.01,-0.25
-0.97,-0.00,-0.25
-0.98,0.01,-0.25
-0.98,0.03,-0.27
-0.99,0.04,-0.28
-1.00,0.04,-0.29
-1.00,0.03,-0.30
-1.01,0.02,-0.28
-1.00,0.04,-0.28
-0.99,0.04,-0.29
-0.98,0.06,-0.29
-0.98,0.07,-0.30
-0.99,0.06,-0.29
-1.00,0.04,-0.28
-0.99,0.02,-0.28
-0.98,0.01,-0.27
-0.97,0.00,-0.28
-0.97,-0.00,-0.30
-0.96,0.01,-0.31
-0.97,0.01,-0.31
-0.98,0.00,-0.28
-0.98,0.00,-0.28
-0.98,0.02,-0.27
-0.97,0.02,-0.28
-0.97,0.03,-0.29
-0.96,0.05,-0.30
-0.97,0.06,-0.28
-0.97,0.03,-0.30
-0.97,0.04,-0.29
-0.97,0.05,-0.29
-0.96,0.04,-0.29
-0.95,0.04,-0.29
-0.96,0.05,-0.30
-0.96,0.05,-0.30
-0.97,0.04,-0.29
-0.97,0.04,-0.29
-0.97,0.04,-0.29
-0.97,0.03,-0.29
-0.97,0.04,-0.30
-0.98,0.04,-0.30
-0.99,0.04,-0.30
-0.99,0.04,-0.30
-0.98,0.04,-0.30
-0.97,0.05,-0.31
-0.97,0.05,-0.31
-0.97,0.05,-0.31
-0.97,0.05,-0.31
-0.97,0.06,-0.30
-0.97,0.06,-0.31
-0.96,0.06,-0.31
-0.98,0.05,-0.30
-0.97,0.04,-0.30
-0.97,0.04,-0.30
-0.97,0.03,-0.29
-0.96,0.02,-0.32
-0.96,0.02,-0.31
-0.97,0.04,-0.31
-0.97,0.04,-0.31
-0.97,0.04,-0.30
-0.98,0.03,-0.29
-0.98,0.03,-0.29
-0.97,0.03,-0.29
-0.97,0.04,-0.29
-0.97,0.05,-0.29
-0.97,0.05,-0.29
-0.96,0.05,-0.29
-0.95,0.04,-0.30
-0.95,0.05,-0.30
-0.96,0.06,-0.30
-0.97,0.06,-0.29
-0.97,0.05,-0.29
-0.97,0.06,-0.30
-0.98,0.07,-0.30
-0.98,0.08,-0.30
-0.98,0.07,-0.29
-0.97,0.04,-0.28
-0.97,0.04,-0.28
-0.98,0.05,-0.28
-0.98,0.07,-0.29
-0.97,0.06,-0.29
-0.97,0.04,-0.29
-0.96,0.03,-0.29
-0.97,0.02,-0.29
-0.98,0.03,-0.30
-0.98,0.04,-0.30
-0.97,0.04,-0.30
-0.96,0.02,-0.31
-0.97,0.00,-0.29
-0.98,0.00,-0.29
-0.98,0.03,-0.31
-0.98,0.05,-0.32
-0.98,0.05,-0.29
-0.97,0.05,-0.28
-0.96,0.05,-0.30
-0.96,0.04,-0.30
-0.97,0.03,-0.29
-0.98,0.03,-0.28
-0.98,0.03,-0.29
-0.97,0.02,-0.28
-0.96,0.04,-0.29
-0.98,0.03,-0.29
-1.00,0.02,-0.28
-1.00,0.02,-0.28
-0.97,0.00,-0.29
-0.94,0.01,-0.34
-0.96,0.06,-0.31
-0.97,0.08,-0.31
-0.97,0.06,-0.31
-0.97,0.05,-0.29
-0.99,0.03,-0.25
-0.99,0.01,-0.25
-0.98,-0.00,-0.25
-0.98,-0.01,-0.26
-0.99,0.03,-0.27
-0.99,0.05,-0.27
-0.98,0.05,-0.28
-0.99,0.04,-0.28
-0.99,0.03,-0.27
-0.97,0.02,-0.31
-0.97,0.05,-0.31
-0.97,0.07,-0.31
-0.97,0.07,-0.30
-0.97,0.07,-0.28
-0.96,0.05,-0.26
-0.97,0.03,-0.26
-0.98,0.01,-0.27
-0.99,-0.01,-0.28
-1.00,0.01,-0.28
-0.98,0.03,-0.29
