-0.94,0.13,-0.33
-0.94,0.12,-0.33
-0.95,0.12,-0.33
-0.95,0.12,-0.34
-0.95,0.12,-0.34
-0.95,0.12,-0.34
-0.95,0.11,-0.34
-0.94,0.11,-0.34
-0.95,0.11,-0.34
-0.95,0.11,-0.34
-0.96,0.11,-0.34
-0.96,0.11,-0.35
-0.96,0.11,-0.35
-0.96,0.10,-0.34
-0.96,0.11,-0.34
-0.96,0.11,-0.34
-0.96,0.11,-0.33
-0.96,0.12,-0.32
-0.96,0.12,-0.33
-0.96,0.12,-0.33
-0.96,0.11,-0.33
-0.95,0.11,-0.33
-0.95,0.11,-0.34
-0.95,0.11,-0.34
-0.95,0.11,-0.35
-0.95,0.11,-0.34
-0.95,0.11,-0.34
-0.96,0.11,-0.33
-0.95,0.11,-0.33
-0.96,0.11,-0.33
-0.96,0.11,-0.32
-0.96,0.10,-0.32
-0.96,0.10,-0.33
-0.95,0.10,-0.33
-0.95,0.10,-0.33
-0.95,0.10,-0.33
-0.94,0.10,-0.34
-0.94,0.10,-0.34
-0.95,0.11,-0.34
-0.95,0.11,-0.34
-0.96,0.10,-0.33
-0.96,0.12,-0.33
-0.96,0.12,-0.33
-0.96,0.11,-0.33
-0.96,0.11,-0.32
-0.96,0.10,-0.33
-0.96,0.10,-0.33
-0.95,0.10,-0.33
-0.95,0.10,-0.33
-0.95,0.10,-0.33
-0.95,0.10,-0.32
-0.96,0.10,-0.32
-0.96,0.10,-0.33
-0.96,0.10,-0.33
-0.96,0.10,-0.33
-0.96,0.11,-0.34
-0.96,0.11,-0.33
-0.96,0.12,-0.33
-0.96,0.11,-0.33
-0.96,0.10,-0.32
-0.95,0.09,-0.32
-0.95,0.10,-0.33
-0.95,0.10,-0.33
-0.95,0.11,-0.32
-0.95,0.11,-0.32
-0.94,0.10,-0.32
-0.95,0.10,-0.31
-0.95,0.10,-0.31
-0.95,0.11,-0.31
-0.95,0.11,-0.32
-0.95,0.10,-0.32
-0.94,0.10,-0.33
-0.93,0.11,-0.33
-0.94,0.12,-0.32
-0.95,0.11,-0.31
-0.96,0.09,-0.31
-0.97,0.07,-0.31
-0.97,0.08,-0.32
-0.97,0.09,-0.32
-0.97,0.10,-0.33
-0.97,0.11,-0.33
-0.98,0.12,-0.33
