-0.87,0.13,-0.56
-0.88,0.12,-0.53
-0.88,0.09,-0.53
-0.89,0.07,-0.51
-0.90,0.07,-0.50
-0.91,0.08,-0.48
-0.92,0.10,-0.44
-0.91,0.10,-0.41
-0.90,0.06,-0.40
-0.91,0.02,-0.37
-0.93,-0.01,-0.37
-0.94,-0.03,-0.38
-0.94,-0.02,-0.41
-0.93,-0.00,-0.43
-0.91,0.03,-0.45
-0.91,0.05,-0.46
-0.91,0.07,-0.47
-0.91,0.08,-0.46
-0.90,0.08,-0.44
-0.89,0.08,-0.43
-0.89,0.08,-0.43
-0.89,0.07,-0.42
-0.89,0.06,-0.41
-0.89,0.05,-0.42
-0.88,0.04,-0.43
-0.88,0.06,-0.45
-0.89,0.08,-0.45
-0.89,0.11,-0.46
-0.90,0.13,-0.45
-0.91,0.14,-0.43
-0.91,0.13,-0.42
-0.92,0.13,-0.42
-0.92,0.11,-0.42
-0.91,0.10,-0.44
-0.91,0.11,-0.44
-0.91,0.12,-0.45
-0.91,0.13,-0.45
-0.91,0.14,-0.46
-0.91,0.13,-0.46
-0.91,0.13,-0.46
-0.91,0.13,-0.46
-0.91,0.14,-0.46
-0.91,0.13,-0.46
-0.90,0.11,-0.46
-0.91,0.11,-0.45
-0.92,0.11,-0.43
-0.91,0.09,-0.42
-0.91,0.07,-0.41
-0.92,0.03,-0.42
-0.92,0.01,-0.43
-0.92,0.04,-0.43
-0.91,0.07,-0.44
-0.90,0.09,-0.46
-0.90,0.09,-0.47
-0.90,0.08,-0.47
-0.90,0.06,-0.47
-0.90,0.06,-0.45
-0.91,0.06,-0.45
-0.92,0.06,-0.45
-0.92,0.06,-0.46
-0.93,0.06,-0.46
-0.94,0.06,-0.45
-0.93,0.06,-0.44
-0.93,0.07,-0.44
-0.92,0.08,-0.45
-0.92,0.08,-0.45
-0.92,0.08,-0.45
-0.91,0.09,-0.45
-0.91,0.09,-0.45
-0.91,0.09,-0.46
-0.90,0.08,-0.47
-0.91,0.06,-0.46
-0.91,0.06,-0.47
-0.91,0.06,-0.47
-0.91,0.08,-0.46
-0.92,0.08,-0.46
-0.92,0.10,-0.45
-0.92,0.12,-0.45
-0.91,0.10,-0.45
-0.90,0.07,-0.45
-0.90,0.05,-0.45
-0.90,0.05,-0.46
-0.90,0.05,-0.47
-0.90,0.08,-0.46
-0.89,0.08,-0.46
-0.89,0.09,-0.45
-0.89,0.09,-0.45
-0.89,0.08,-0.45
-0.90,0.08,-0.45
-0.90,0.09,-0.46
-0.90,0.10,-0.45
-0.90,0.10,-0.45
-0.90,0.11,-0.44
-0.90,0.10,-0.44
-0.89,0.10,-0.43
-0.89,0.10,-0.42
-0.88,0.08,-0.43
